path,prediction,probability,red_pct,bright_pct,year,type
satellite_images\2018\nbr_2018-08-04_cloud5.2.png,Нет пожара,N/A,0.00014445300462249616,0.045057781201849,2018,nbr
satellite_images\2018\nbr_2018-08-06_cloud0.6.png,Пожар,N/A,0.0005720338983050847,0.14673921417565486,2018,nbr
satellite_images\2018\nbr_2018-08-06_cloud12.7.png,Нет пожара,N/A,0.00011941448382126348,0.04261363636363636,2018,nbr
satellite_images\2018\nbr_2018-08-06_cloud20.5.png,Пожар,N/A,0.0003293528505392912,0.22049691833590138,2018,nbr
satellite_images\2018\nbr_2018-08-09_cloud0.0.png,Пожар,N/A,0.0005912942989214176,0.14626348228043143,2018,nbr
satellite_images\2018\nbr_2018-08-09_cloud0.2.png,Пожар,N/A,0.0007704160246533128,0.21495570107858245,2018,nbr
satellite_images\2018\nbr_2018-08-09_cloud0.3.png,Нет пожара,N/A,0.0003351309707241911,0.04227657935285054,2018,nbr
satellite_images\2018\nbr_2018-08-14_cloud15.7.png,Пожар,N/A,0.0026752696456086287,0.1476097842835131,2018,nbr
satellite_images\2018\nbr_2018-08-14_cloud5.7.png,Пожар,N/A,0.00125,0.04037172573189522,2018,nbr
satellite_images\2018\nbr_2018-08-16_cloud0.0.png,Пожар,N/A,0.00027349768875192603,0.14712057010785826,2018,nbr
satellite_images\2018\nbr_2018-08-16_cloud0.1.png,Нет пожара,N/A,0.00010015408320493066,0.04103813559322034,2018,nbr
satellite_images\2018\nbr_2018-08-19_cloud11.5.png,Пожар,N/A,0.002103235747303544,0.7523767334360555,2018,nbr
satellite_images\2018\nbr_2018-08-19_cloud20.1.png,Пожар,N/A,0.0002041602465331279,0.15364406779661016,2018,nbr
satellite_images\2018\nbr_2018-08-19_cloud5.2.png,Пожар,N/A,0.0006837442218798151,0.04053736517719569,2018,nbr
satellite_images\2018\nbr_2018-08-24_cloud0.0.png,Пожар,N/A,0.00043335901386748845,0.14846879815100153,2018,nbr
satellite_images\2018\nbr_2018-08-24_cloud0.4.png,Пожар,N/A,0.0010612480739599383,0.20768875192604005,2018,nbr
satellite_images\2018\nbr_2018-08-24_cloud0.6.png,Пожар,N/A,0.0023863636363636366,0.729726502311248,2018,nbr
satellite_images\2018\nbr_2018-08-26_cloud0.1.png,Пожар,N/A,0.0009437596302003081,0.20892141756548535,2018,nbr
satellite_images\2018\nbr_2018-08-26_cloud14.7.png,Пожар,N/A,0.00019838212634822804,0.1513193374422188,2018,nbr
satellite_images\2018\nbr_2018-08-26_cloud3.5.png,Нет пожара,N/A,0.001612095531587057,0.041251926040061636,2018,nbr
satellite_images\2018\nbr_2018-08-29_cloud17.8.png,Нет пожара,N/A,0.0,0.04819722650231125,2018,nbr
satellite_images\2018\natural_2018-06-02_cloud4.2.png,Нет пожара,N/A,0.0,0.0,2018,natural
satellite_images\2018\natural_2018-06-05_cloud23.2.png,Нет пожара,N/A,0.0,0.027390215716486904,2018,natural
satellite_images\2018\natural_2018-06-05_cloud3.4.png,Нет пожара,N/A,0.0,0.007503852080123267,2018,natural
satellite_images\2018\natural_2018-06-07_cloud21.0.png,Нет пожара,N/A,0.0,0.08854583975346687,2018,natural
satellite_images\2018\natural_2018-06-07_cloud29.6.png,Нет пожара,N/A,0.0,0.09548343605546995,2018,natural
satellite_images\2018\natural_2018-06-07_cloud29.9.png,Нет пожара,N/A,0.0,0.0001271186440677966,2018,natural
satellite_images\2018\natural_2018-06-07_cloud6.5.png,Нет пожара,N/A,0.0,0.000853235747303544,2018,natural
satellite_images\2018\natural_2018-06-10_cloud21.8.png,Нет пожара,N/A,0.0,0.10005007704160246,2018,natural
satellite_images\2018\natural_2018-06-10_cloud26.4.png,Нет пожара,N/A,3.852080123266564e-06,0.08420647149460708,2018,natural
satellite_images\2018\natural_2018-06-10_cloud5.9.png,Нет пожара,N/A,0.0,0.018746147919876735,2018,natural
satellite_images\2018\natural_2018-06-12_cloud1.4.png,Нет пожара,N/A,0.0,0.0263135593220339,2018,natural
satellite_images\2018\natural_2018-06-12_cloud1.6.png,Нет пожара,N/A,0.0,0.009189137134052389,2018,natural
satellite_images\2018\natural_2018-06-12_cloud28.8.png,Нет пожара,N/A,0.0,0.0002465331278890601,2018,natural
satellite_images\2018\natural_2018-06-15_cloud0.0.png,Нет пожара,N/A,0.0,0.0003640215716486903,2018,natural
satellite_images\2018\natural_2018-06-15_cloud4.0.png,Нет пожара,N/A,0.0,0.0001174884437596302,2018,natural
satellite_images\2018\natural_2018-06-17_cloud0.0.png,Нет пожара,N/A,0.0,1.926040061633282e-06,2018,natural
satellite_images\2018\natural_2018-06-17_cloud0.6.png,Нет пожара,N/A,0.0,0.0002234206471494607,2018,natural
satellite_images\2018\natural_2018-06-17_cloud3.4.png,Нет пожара,N/A,0.0,0.00015215716486902928,2018,natural
satellite_images\2018\natural_2018-06-20_cloud20.8.png,Нет пожара,N/A,0.0,0.04829352850539291,2018,natural
satellite_images\2018\natural_2018-06-22_cloud0.0.png,Нет пожара,N/A,0.0,0.0,2018,natural
satellite_images\2018\natural_2018-06-22_cloud10.6.png,Нет пожара,N/A,0.0,0.0021205701078582436,2018,natural
satellite_images\2018\natural_2018-06-22_cloud2.7.png,Нет пожара,N/A,1.5408320493066255e-05,0.019878659476117104,2018,natural
satellite_images\2018\natural_2018-06-25_cloud19.3.png,Нет пожара,N/A,0.0,0.04829352850539291,2018,natural
satellite_images\2018\natural_2018-06-27_cloud13.1.png,Нет пожара,N/A,0.0,0.010783898305084746,2018,natural
satellite_images\2018\natural_2018-06-27_cloud18.5.png,Нет пожара,N/A,0.0,0.002159090909090909,2018,natural
satellite_images\2018\natural_2018-06-27_cloud20.9.png,Нет пожара,N/A,0.0,0.03776964560862866,2018,natural
satellite_images\2018\natural_2018-06-27_cloud21.1.png,Нет пожара,N/A,0.0,0.01357473035439137,2018,natural
satellite_images\2018\natural_2018-07-05_cloud1.1.png,Нет пожара,N/A,0.0,0.002507704160246533,2018,natural
satellite_images\2018\natural_2018-07-05_cloud16.8.png,Нет пожара,N/A,0.0,0.032143682588597844,2018,natural
satellite_images\2018\natural_2018-07-05_cloud20.5.png,Нет пожара,N/A,0.0,0.15856317411402157,2018,natural
satellite_images\2018\natural_2018-07-05_cloud7.3.png,Нет пожара,N/A,0.0,0.033574730354391374,2018,natural
satellite_images\2018\natural_2018-07-07_cloud0.0.png,Нет пожара,N/A,0.0,0.0,2018,natural
satellite_images\2018\natural_2018-07-07_cloud0.5.png,Нет пожара,N/A,0.0,0.0,2018,natural
satellite_images\2018\natural_2018-07-07_cloud1.1.png,Нет пожара,N/A,0.0,0.0009765023112480739,2018,natural
satellite_images\2018\natural_2018-07-07_cloud1.8.png,Нет пожара,N/A,0.0,0.01776386748844376,2018,natural
satellite_images\2018\natural_2018-07-10_cloud0.0.png,Нет пожара,N/A,0.0,0.0,2018,natural
satellite_images\2018\natural_2018-07-12_cloud10.9.png,Нет пожара,N/A,0.0,0.0010631741140215715,2018,natural
satellite_images\2018\natural_2018-07-12_cloud17.7.png,Нет пожара,N/A,0.0,0.012536594761171032,2018,natural
satellite_images\2018\natural_2018-07-15_cloud0.6.png,Нет пожара,N/A,0.0,0.000512326656394453,2018,natural
satellite_images\2018\natural_2018-07-15_cloud10.7.png,Нет пожара,N/A,0.0,0.0412384437596302,2018,natural
satellite_images\2018\natural_2018-07-15_cloud3.1.png,Нет пожара,N/A,0.0,0.0014040832049306625,2018,natural
satellite_images\2018\natural_2018-07-17_cloud0.3.png,Нет пожара,N/A,0.0,0.002303543913713405,2018,natural
satellite_images\2018\natural_2018-07-17_cloud0.6.png,Нет пожара,N/A,0.0,7.704160246533127e-06,2018,natural
satellite_images\2018\natural_2018-07-17_cloud1.0.png,Нет пожара,N/A,0.0,7.704160246533127e-06,2018,natural
satellite_images\2018\natural_2018-07-17_cloud1.1.png,Нет пожара,N/A,0.0,0.0018008474576271187,2018,natural
satellite_images\2018\natural_2018-07-17_cloud14.4.png,Нет пожара,N/A,0.0,0.0,2018,natural
satellite_images\2018\natural_2018-07-17_cloud3.8.png,Нет пожара,N/A,0.0,0.0004988443759630201,2018,natural
satellite_images\2018\natural_2018-07-20_cloud16.3.png,Нет пожара,N/A,0.0,0.0012981510015408321,2018,natural
satellite_images\2018\natural_2018-07-20_cloud7.8.png,Нет пожара,N/A,0.0,0.0,2018,natural
satellite_images\2018\natural_2018-07-25_cloud19.0.png,Нет пожара,N/A,0.0,0.043437981510015405,2018,natural
satellite_images\2018\natural_2018-07-30_cloud0.0.png,Нет пожара,N/A,0.0,0.0002600154083204931,2018,natural
satellite_images\2018\natural_2018-07-30_cloud12.5.png,Нет пожара,N/A,0.0,0.00010978428351309708,2018,natural
satellite_images\2018\natural_2018-07-30_cloud2.4.png,Нет пожара,N/A,0.0,0.0,2018,natural
satellite_images\2018\natural_2018-08-01_cloud0.0.png,Нет пожара,N/A,0.0,0.0002561633281972265,2018,natural
satellite_images\2018\natural_2018-08-01_cloud10.2.png,Нет пожара,N/A,0.0,0.0,2018,natural
satellite_images\2018\natural_2018-08-01_cloud18.5.png,Нет пожара,N/A,0.0,3.081664098613251e-05,2018,natural
satellite_images\2018\natural_2018-08-04_cloud11.3.png,Нет пожара,N/A,0.0,0.03973998459167951,2018,natural
satellite_images\2018\natural_2018-08-04_cloud2.8.png,Нет пожара,N/A,0.0,0.004766949152542373,2018,natural
satellite_images\2018\natural_2018-08-04_cloud23.4.png,Нет пожара,N/A,0.0,0.03062211093990755,2018,natural
satellite_images\2018\natural_2018-08-04_cloud5.2.png,Нет пожара,N/A,0.0,0.0077349768875192605,2018,natural
satellite_images\2018\natural_2018-08-06_cloud0.6.png,Нет пожара,N/A,0.0,3.6594761171032355e-05,2018,natural
satellite_images\2018\natural_2018-08-06_cloud12.7.png,Нет пожара,N/A,0.0,0.0,2018,natural
satellite_images\2018\natural_2018-08-06_cloud20.5.png,Нет пожара,N/A,0.0,0.014930662557781202,2018,natural
satellite_images\2018\natural_2018-08-09_cloud0.0.png,Нет пожара,N/A,0.0,4.6224961479198765e-05,2018,natural
satellite_images\2018\natural_2018-08-09_cloud0.2.png,Нет пожара,N/A,0.0,0.0004834360554699538,2018,natural
satellite_images\2018\natural_2018-08-09_cloud0.3.png,Нет пожара,N/A,0.0,3.4668721109399075e-05,2018,natural
satellite_images\2018\natural_2018-08-14_cloud15.7.png,Нет пожара,N/A,0.0,0.058434129429892144,2018,natural
satellite_images\2018\natural_2018-08-14_cloud5.7.png,Нет пожара,N/A,0.0,0.011762326656394453,2018,natural
satellite_images\2018\natural_2018-08-16_cloud0.0.png,Нет пожара,N/A,0.0,7.704160246533127e-06,2018,natural
satellite_images\2018\natural_2018-08-16_cloud0.1.png,Нет пожара,N/A,0.0,0.0,2018,natural
satellite_images\2018\natural_2018-08-19_cloud11.5.png,Нет пожара,N/A,0.0,0.009568567026194144,2018,natural
satellite_images\2018\natural_2018-08-19_cloud20.1.png,Нет пожара,N/A,0.0,0.009795839753466873,2018,natural
satellite_images\2018\natural_2018-08-19_cloud5.2.png,Нет пожара,N/A,0.0,0.0,2018,natural
satellite_images\2018\natural_2018-08-24_cloud0.0.png,Нет пожара,N/A,0.0,0.000662557781201849,2018,natural
satellite_images\2018\natural_2018-08-24_cloud0.4.png,Нет пожара,N/A,0.0,7.318952234206471e-05,2018,natural
satellite_images\2018\natural_2018-08-24_cloud0.6.png,Нет пожара,N/A,0.0,0.013923343605546996,2018,natural
satellite_images\2018\natural_2018-08-26_cloud0.1.png,Нет пожара,N/A,0.0,7.318952234206471e-05,2018,natural
satellite_images\2018\natural_2018-08-26_cloud14.7.png,Нет пожара,N/A,0.0,0.0,2018,natural
satellite_images\2018\natural_2018-08-26_cloud3.5.png,Нет пожара,N/A,0.0,0.0,2018,natural
satellite_images\2018\natural_2018-08-29_cloud17.8.png,Нет пожара,N/A,0.0,0.04829352850539291,2018,natural
satellite_images\2019\fire_2019-06-02_cloud10.4.png,Нет пожара,N/A,0.0013077812018489985,0.28514830508474576,2019,fire
satellite_images\2019\fire_2019-06-02_cloud13.9.png,Нет пожара,N/A,4.815100154083205e-05,0.07521956856702619,2019,fire
satellite_images\2019\fire_2019-06-02_cloud20.5.png,Нет пожара,N/A,0.00017912172573189523,0.09514252696456087,2019,fire
satellite_images\2019\fire_2019-06-02_cloud26.6.png,Нет пожара,N/A,1.5408320493066255e-05,0.019485747303543913,2019,fire
satellite_images\2019\fire_2019-06-12_cloud17.1.png,Нет пожара,N/A,0.0002041602465331279,0.2776406009244992,2019,fire
satellite_images\2019\fire_2019-06-17_cloud0.0.png,Нет пожара,N/A,0.0003852080123266564,0.2051097842835131,2019,fire
satellite_images\2019\fire_2019-06-17_cloud0.1.png,Нет пожара,N/A,0.0,0.006978043143297381,2019,fire
satellite_images\2019\fire_2019-06-17_cloud0.3.png,Нет пожара,N/A,0.00062788906009245,0.037139830508474574,2019,fire
satellite_images\2019\fire_2019-06-20_cloud0.3.png,Нет пожара,N/A,3.2742681047765796e-05,0.007725346687211094,2019,fire
satellite_images\2019\fire_2019-06-20_cloud0.5.png,Нет пожара,N/A,8.667180277349769e-05,0.0361171032357473,2019,fire
satellite_images\2019\fire_2019-06-20_cloud2.3.png,Нет пожара,N/A,0.00028505392912172575,0.06380970724191064,2019,fire
satellite_images\2019\fire_2019-06-20_cloud5.4.png,Нет пожара,N/A,0.000587442218798151,0.2995146379044684,2019,fire
satellite_images\2019\fire_2019-06-25_cloud22.4.png,Нет пожара,N/A,9.63020030816641e-06,0.10552388289676426,2019,fire
satellite_images\2019\fire_2019-06-25_cloud26.9.png,Нет пожара,N/A,5.2003081664098616e-05,0.35111325115562403,2019,fire
satellite_images\2019\fire_2019-06-27_cloud2.0.png,Нет пожара,N/A,4.4298921417565486e-05,0.017877503852080125,2019,fire
satellite_images\2019\fire_2019-06-27_cloud3.9.png,Нет пожара,N/A,0.00011171032357473035,0.05981895223420647,2019,fire
satellite_images\2019\fire_2019-06-27_cloud4.2.png,Нет пожара,N/A,3.852080123266564e-05,0.05526771956856703,2019,fire
satellite_images\2019\fire_2019-07-02_cloud11.7.png,Нет пожара,N/A,2.3112480739599382e-05,0.09321648690292758,2019,fire
satellite_images\2019\fire_2019-07-02_cloud13.7.png,Нет пожара,N/A,0.0002234206471494607,0.07137326656394453,2019,fire
satellite_images\2019\fire_2019-07-02_cloud21.3.png,Нет пожара,N/A,4.4298921417565486e-05,0.3872226502311248,2019,fire
satellite_images\2019\fire_2019-07-02_cloud3.7.png,Нет пожара,N/A,2.5038520801232665e-05,0.015154083204930663,2019,fire
satellite_images\2019\fire_2019-07-05_cloud10.0.png,Нет пожара,N/A,0.00016178736517719568,0.2196995377503852,2019,fire
satellite_images\2019\fire_2019-07-05_cloud10.7.png,Нет пожара,N/A,2.5038520801232665e-05,0.014424114021571649,2019,fire
satellite_images\2019\fire_2019-07-05_cloud12.7.png,Нет пожара,N/A,4.2372881355932206e-05,0.027351694915254236,2019,fire
satellite_images\2019\fire_2019-07-05_cloud6.7.png,Нет пожара,N/A,0.00014445300462249616,0.05511171032357473,2019,fire
satellite_images\2019\fire_2019-07-07_cloud12.2.png,Нет пожара,N/A,0.0005065485362095531,0.35316255778120187,2019,fire
satellite_images\2019\fire_2019-07-07_cloud2.8.png,Нет пожара,N/A,0.00017912172573189523,0.02712442218798151,2019,fire
satellite_images\2019\fire_2019-07-07_cloud21.4.png,Нет пожара,N/A,0.00042180277349768874,0.05557588597842835,2019,fire
satellite_images\2019\fire_2019-07-10_cloud11.2.png,Нет пожара,N/A,7.704160246533127e-06,0.1134495377503852,2019,fire
satellite_images\2019\fire_2019-07-10_cloud16.7.png,Нет пожара,N/A,8.667180277349769e-05,0.40999807395993837,2019,fire
satellite_images\2019\fire_2019-07-10_cloud27.0.png,Нет пожара,N/A,1.926040061633282e-05,0.09856317411402157,2019,fire
satellite_images\2019\fire_2019-07-10_cloud27.4.png,Нет пожара,N/A,0.0,0.020558551617873653,2019,fire
satellite_images\2019\fire_2019-07-12_cloud0.0.png,Нет пожара,N/A,4.4298921417565486e-05,0.00846879815100154,2019,fire
satellite_images\2019\fire_2019-07-15_cloud0.0.png,Нет пожара,N/A,0.00020608628659476118,0.04789291217257319,2019,fire
satellite_images\2019\fire_2019-07-17_cloud0.0.png,Нет пожара,N/A,1.7334360554699538e-05,0.027973805855161786,2019,fire
satellite_images\2019\fire_2019-07-17_cloud0.4.png,Нет пожара,N/A,0.0004776579352850539,0.061804699537750384,2019,fire
satellite_images\2019\fire_2019-07-17_cloud2.7.png,Нет пожара,N/A,0.00016756548536209554,0.23885785824345146,2019,fire
satellite_images\2019\fire_2019-07-22_cloud18.3.png,Нет пожара,N/A,0.00023112480739599384,0.2490273497688752,2019,fire
satellite_images\2019\fire_2019-07-22_cloud3.1.png,Нет пожара,N/A,0.000313944530046225,0.06768875192604006,2019,fire
satellite_images\2019\fire_2019-07-22_cloud9.1.png,Нет пожара,N/A,1.926040061633282e-05,0.007852465331278891,2019,fire
satellite_images\2019\fire_2019-08-01_cloud0.0.png,Нет пожара,N/A,0.0007164869029275809,0.020537365177195687,2019,fire
satellite_images\2019\fire_2019-08-01_cloud0.1.png,Нет пожара,N/A,2.5038520801232665e-05,0.004164098613251155,2019,fire
satellite_images\2019\fire_2019-08-04_cloud25.6.png,Нет пожара,N/A,7.704160246533127e-06,0.001947226502311248,2019,fire
satellite_images\2019\fire_2019-08-06_cloud0.0.png,Нет пожара,N/A,0.0008339753466872111,0.01951463790446841,2019,fire
satellite_images\2019\fire_2019-08-06_cloud0.7.png,Нет пожара,N/A,0.000635593220338983,0.1360939907550077,2019,fire
satellite_images\2019\fire_2019-08-06_cloud2.2.png,Нет пожара,N/A,7.126348228043144e-05,0.016562018489984592,2019,fire
satellite_images\2019\fire_2019-08-06_cloud4.7.png,Нет пожара,N/A,4.4298921417565486e-05,0.003969568567026194,2019,fire
satellite_images\2019\fire_2019-08-09_cloud1.9.png,Нет пожара,N/A,0.0003197226502311248,0.08601887519260401,2019,fire
satellite_images\2019\fire_2019-08-09_cloud5.6.png,Нет пожара,N/A,0.0004256548536209553,0.03418913713405239,2019,fire
satellite_images\2019\fire_2019-08-11_cloud0.0.png,Нет пожара,N/A,6.163328197226502e-05,0.012590523882896764,2019,fire
satellite_images\2019\fire_2019-08-11_cloud0.1.png,Нет пожара,N/A,0.0005296610169491525,0.10756548536209554,2019,fire
satellite_images\2019\fire_2019-08-11_cloud1.5.png,Нет пожара,N/A,5.778120184899846e-06,0.0034322033898305086,2019,fire
satellite_images\2019\fire_2019-08-11_cloud5.9.png,Нет пожара,N/A,0.0009244992295839754,0.0199711093990755,2019,fire
satellite_images\2019\fire_2019-08-16_cloud0.4.png,Нет пожара,N/A,1.7334360554699538e-05,0.016265408320493065,2019,fire
satellite_images\2019\fire_2019-08-16_cloud1.3.png,Нет пожара,N/A,2.5038520801232665e-05,0.004963405238828968,2019,fire
satellite_images\2019\fire_2019-08-16_cloud4.9.png,Нет пожара,N/A,0.0002542372881355932,0.05023882896764253,2019,fire
satellite_images\2019\fire_2019-08-16_cloud9.0.png,Нет пожара,N/A,0.00017719568567026194,0.2754391371340524,2019,fire
satellite_images\2019\fire_2019-08-19_cloud16.1.png,Нет пожара,N/A,3.852080123266564e-06,0.0888308936825886,2019,fire
satellite_images\2019\fire_2019-08-19_cloud24.9.png,Нет пожара,N/A,1.926040061633282e-05,0.027028120184899845,2019,fire
satellite_images\2019\fire_2019-08-24_cloud1.8.png,Нет пожара,N/A,0.0,0.002594375963020031,2019,fire
satellite_images\2019\fire_2019-08-24_cloud12.4.png,Нет пожара,N/A,0.0,0.008541987673343606,2019,fire
satellite_images\2019\fire_2019-08-24_cloud14.8.png,Нет пожара,N/A,6.35593220338983e-05,0.050154083204930665,2019,fire
satellite_images\2019\fire_2019-08-24_cloud8.4.png,Нет пожара,N/A,9.822804314329737e-05,0.1294337442218798,2019,fire
satellite_images\2019\fire_2019-08-26_cloud0.0.png,Нет пожара,N/A,0.0012634822804314329,0.004926810477657935,2019,fire
satellite_images\2019\fire_2019-08-26_cloud0.5.png,Нет пожара,N/A,0.0003948382126348228,0.0009996147919876734,2019,fire
satellite_images\2019\drought_2019-06-02_cloud10.4.png,Нет пожара,N/A,0.03806432973805855,0.1891621725731895,2019,drought
satellite_images\2019\drought_2019-06-02_cloud13.9.png,Нет пожара,N/A,0.0005816640986132511,0.05981702619414484,2019,drought
satellite_images\2019\drought_2019-06-02_cloud20.5.png,Нет пожара,N/A,0.005807010785824345,0.08376540832049306,2019,drought
satellite_images\2019\drought_2019-06-02_cloud26.6.png,Нет пожара,N/A,0.0003293528505392912,0.016313559322033898,2019,drought
satellite_images\2019\drought_2019-06-12_cloud17.1.png,Нет пожара,N/A,0.007723420647149461,0.1254795839753467,2019,drought
satellite_images\2019\drought_2019-06-17_cloud0.0.png,Нет пожара,N/A,0.009695685670261942,0.0574884437596302,2019,drought
satellite_images\2019\drought_2019-06-17_cloud0.1.png,Нет пожара,N/A,0.000600924499229584,0.0022708012326656396,2019,drought
satellite_images\2019\drought_2019-06-17_cloud0.3.png,Нет пожара,N/A,0.009135208012326656,0.007018489984591679,2019,drought
satellite_images\2019\drought_2019-06-20_cloud0.3.png,Нет пожара,N/A,0.0002773497688751926,0.004281587057010786,2019,drought
satellite_images\2019\drought_2019-06-20_cloud0.5.png,Нет пожара,N/A,0.0003524653312788906,0.025564329738058552,2019,drought
satellite_images\2019\drought_2019-06-20_cloud2.3.png,Нет пожара,N/A,0.004736132511556241,0.03712634822804314,2019,drought
satellite_images\2019\drought_2019-06-20_cloud5.4.png,Нет пожара,N/A,0.005377503852080123,0.19573767334360553,2019,drought
satellite_images\2019\drought_2019-06-25_cloud22.4.png,Нет пожара,N/A,6.163328197226502e-05,0.09337249614791987,2019,drought
satellite_images\2019\drought_2019-06-25_cloud26.9.png,Нет пожара,N/A,0.0006144067796610169,0.271538906009245,2019,drought
satellite_images\2019\drought_2019-06-27_cloud2.0.png,Нет пожара,N/A,6.548536209553159e-05,0.014044684129429892,2019,drought
satellite_images\2019\drought_2019-06-27_cloud3.9.png,Нет пожара,N/A,0.0012519260400616333,0.03350731895223421,2019,drought
satellite_images\2019\drought_2019-06-27_cloud4.2.png,Нет пожара,N/A,6.741140215716486e-05,0.03909668721109399,2019,drought
satellite_images\2019\drought_2019-07-02_cloud11.7.png,Нет пожара,N/A,0.0002985362095531587,0.07487673343605547,2019,drought
satellite_images\2019\drought_2019-07-02_cloud13.7.png,Нет пожара,N/A,0.0015677966101694915,0.05034283513097072,2019,drought
satellite_images\2019\drought_2019-07-02_cloud21.3.png,Нет пожара,N/A,0.0011979969183359015,0.31595146379044686,2019,drought
satellite_images\2019\drought_2019-07-02_cloud3.7.png,Нет пожара,N/A,0.0002946841294298921,0.011796995377503852,2019,drought
satellite_images\2019\drought_2019-07-05_cloud10.0.png,Нет пожара,N/A,0.0028736517719568566,0.138518875192604,2019,drought
satellite_images\2019\drought_2019-07-05_cloud10.7.png,Нет пожара,N/A,0.0004391371340523883,0.011945300462249614,2019,drought
satellite_images\2019\drought_2019-07-05_cloud12.7.png,Нет пожара,N/A,0.000512326656394453,0.019843990755007705,2019,drought
satellite_images\2019\drought_2019-07-05_cloud6.7.png,Нет пожара,N/A,0.0016621725731895223,0.036964560862865946,2019,drought
satellite_images\2019\drought_2019-07-07_cloud12.2.png,Нет пожара,N/A,0.003782742681047766,0.2966429121725732,2019,drought
satellite_images\2019\drought_2019-07-07_cloud2.8.png,Нет пожара,N/A,0.0011190292758089368,0.01786979969183359,2019,drought
satellite_images\2019\drought_2019-07-07_cloud21.4.png,Нет пожара,N/A,0.0027927580893682587,0.033018104776579356,2019,drought
satellite_images\2019\drought_2019-07-10_cloud11.2.png,Нет пожара,N/A,0.0001579352850539291,0.1023324345146379,2019,drought
satellite_images\2019\drought_2019-07-10_cloud16.7.png,Нет пожара,N/A,0.0010208012326656394,0.35865562403698,2019,drought
satellite_images\2019\drought_2019-07-10_cloud27.0.png,Нет пожара,N/A,0.000552773497688752,0.08986517719568567,2019,drought
satellite_images\2019\drought_2019-07-10_cloud27.4.png,Нет пожара,N/A,0.00018875192604006163,0.018120184899845918,2019,drought
satellite_images\2019\drought_2019-07-12_cloud0.0.png,Нет пожара,N/A,0.0013674884437596302,0.004911402157164869,2019,drought
satellite_images\2019\drought_2019-07-15_cloud0.0.png,Нет пожара,N/A,0.002008859784283513,0.018840523882896764,2019,drought
satellite_images\2019\drought_2019-07-17_cloud0.0.png,Нет пожара,N/A,0.0015793528505392911,0.016099768875192603,2019,drought
satellite_images\2019\drought_2019-07-17_cloud0.4.png,Нет пожара,N/A,0.0033416795069337443,0.03050462249614792,2019,drought
satellite_images\2019\drought_2019-07-17_cloud2.7.png,Нет пожара,N/A,0.005772342064714946,0.1028929121725732,2019,drought
satellite_images\2019\drought_2019-07-22_cloud18.3.png,Нет пожара,N/A,0.004813174114021572,0.1331240369799692,2019,drought
satellite_images\2019\drought_2019-07-22_cloud3.1.png,Нет пожара,N/A,0.00275231124807396,0.043364791987673346,2019,drought
satellite_images\2019\drought_2019-07-22_cloud9.1.png,Нет пожара,N/A,0.001810477657935285,0.004655238828967643,2019,drought
satellite_images\2019\drought_2019-08-01_cloud0.0.png,Нет пожара,N/A,0.011710323574730355,0.011796995377503852,2019,drought
satellite_images\2019\drought_2019-08-01_cloud0.1.png,Нет пожара,N/A,0.00464175654853621,0.002444144838212635,2019,drought
satellite_images\2019\drought_2019-08-04_cloud25.6.png,Нет пожара,N/A,0.0032087827426810476,0.0011768104776579353,2019,drought
satellite_images\2019\drought_2019-08-06_cloud0.0.png,Нет пожара,N/A,0.009953775038520801,0.008567026194144838,2019,drought
satellite_images\2019\drought_2019-08-06_cloud0.7.png,Нет пожара,N/A,0.05280431432973806,0.05612095531587057,2019,drought
satellite_images\2019\drought_2019-08-06_cloud2.2.png,Нет пожара,N/A,0.00451271186440678,0.007162942989214175,2019,drought
satellite_images\2019\drought_2019-08-06_cloud4.7.png,Нет пожара,N/A,0.004347072419106318,0.0017719568567026193,2019,drought
satellite_images\2019\drought_2019-08-09_cloud1.9.png,Нет пожара,N/A,0.045333204930662556,0.05138674884437596,2019,drought
satellite_images\2019\drought_2019-08-09_cloud5.6.png,Нет пожара,N/A,0.0070647149460708785,0.028711479198767334,2019,drought
satellite_images\2019\drought_2019-08-11_cloud0.0.png,Нет пожара,N/A,0.004955701078582435,0.00536979969183359,2019,drought
satellite_images\2019\drought_2019-08-11_cloud0.1.png,Нет пожара,N/A,0.052721494607087825,0.03271764252696456,2019,drought
satellite_images\2019\drought_2019-08-11_cloud1.5.png,Нет пожара,N/A,0.004547380585516179,0.001741140215716487,2019,drought
satellite_images\2019\drought_2019-08-11_cloud5.9.png,Нет пожара,N/A,0.013807781201849,0.009651386748844377,2019,drought
satellite_images\2019\drought_2019-08-16_cloud0.4.png,Нет пожара,N/A,0.003661402157164869,0.010007704160246532,2019,drought
satellite_images\2019\drought_2019-08-16_cloud1.3.png,Нет пожара,N/A,0.0032896764252696455,0.002846687211093991,2019,drought
satellite_images\2019\drought_2019-08-16_cloud4.9.png,Нет пожара,N/A,0.005832049306625578,0.03446263482280432,2019,drought
satellite_images\2019\drought_2019-08-16_cloud9.0.png,Нет пожара,N/A,0.025566255778120186,0.20083204930662557,2019,drought
satellite_images\2019\drought_2019-08-19_cloud16.1.png,Нет пожара,N/A,0.000710708782742681,0.08288328197226502,2019,drought
satellite_images\2019\drought_2019-08-19_cloud24.9.png,Нет пожара,N/A,0.0003505392912172573,0.025654853620955317,2019,drought
satellite_images\2019\drought_2019-08-24_cloud1.8.png,Нет пожара,N/A,0.0012519260400616333,0.0019433744221879815,2019,drought
